0.0598268,0,0.0498556,0,0.358961,0,0.0299134,0,0,0.468643,0.0299134,0,0,0,0.0199423,0.0697979,0,0.378903,0.0598268,0.348989,0.0398845,0,0.00997113,0.0997113,0.00997113,0,0,0.0697979,0,0.0199423,0.00997113,0,0,0,0.259249,0,0.00997113,0.0897401,0,0,0.00997113,0,0,0,0,0.0498556,0.0498556,0.00997113,0,0,0,0,0,0.0199423,0.00997113,0.0199423,0.0199423,0.00997113,0.00997113,0,0.17948,0,0,0.00997113,0,0,0.299134,0,0.00997113,0.00997113,0,0,0,0.0498556,0.00997113,0.00997113,0,0,0,0.00997113,0.0897401,0,0.0498556,0,0,0,0.00997113,0,0,0,0,0.0199423,0,0.209394,0,0.0697979,0,0,0,0.0299134,0,0,0.00997113,0,0,0.00997113,0,0,0,0.0498556,0,0,0,0,0,0,0,0.0498556,0,0,0.00997113,0.00997113,0.00997113,0.0299134,0,0.0598268,0,0,0,0.0398845,0,0,0.00997113,0.00997113,0.00997113,0,0,0,0,0,0.0199423,0,0.139596,0,0,0.00997113,0.0199423,0.00997113,0,0.0199423,0,0,0,0.0199423,0,0,0,0.0199423,0,0.0299134,0,0,0,0,0,0.00997113,0,0,0.00997113,0.00997113,0,0,0,0.00997113,0.00997113,0.0199423,0.079769,0.0398845,0.0199423,0,0.00997113,0.00997113,0,0,0,0,0,0,0.0498556,0,0,0.00997113,0,0.0199423,0.0199423,0.00997113,0.0598268,0.00997113,0,0,0,0,0.00997113,0,0,0,0,0,0,0.00997113,0,0.0199423,0,0.00997113,0,0.00997113,0,0.00997113,0,0,0,0,0,0,0,0,0,0.0398845,0.00997113,0.00997113,0,0.00997113,0,0.00997113,0.00997113,0,0,0,0,0,0,0,0,0.0299134,0,0.0299134,0.00997113,0,0,0,0,0,0.0199423,0,0.00997113,0.0199423,0.00997113,0,0.00997113,0,0,0,0.00997113,0.00997113,0,0,0,0,0,0.00997113,0,0,0,0,0,0,0.00997113,0.00997113,0.0299134,0.00997113,0.00997113,0.00997113,0,0,0,0.0199423,0,0.00997113,0,0.00997113,0,0.00997113,0,0,0,0.00997113,0.129625,0.00997113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398845,0.0398845,0,0.0199423,0,0,0,0,0.00997113,0,0,0.00997113,0,0,0,0,0,0,0,0,0,0,0,0,0.00997113,0,0,0,0.0199423,0,0.00997113,0.0398845,0,0,0,0,0,0,0,0.0299134,0,0.0199423,0,0,0,0,0,0,0,0,0,0,0,0,0.0199423,0,0,0,0,0,0,0.00997113,0.00997113,0,0.00997113,0,0,0.0199423,0.00997113,0.00997113,0,0,0,0,0,2
0,0,0.47525,0.0264028,0,0.356438,0.0264028,0,0.211222,0,0,0,0,0.250826,0.0396042,0.0924097,0,0,0,0.0132014,0,0,0,0,0,0,0,0.0132014,0,0,0,0,0,0.158417,0,0,0,0,0,0,0.0792084,0.620465,0,0.132014,0,0.0132014,0,0,0.0396042,0.105611,0,0.0396042,0,0.0132014,0.066007,0.0264028,0.0528056,0.0132014,0.0132014,0,0,0.0792084,0,0,0,0.066007,0.0132014,0.0528056,0,0.0132014,0,0,0,0.0792084,0,0,0.0132014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132014,0,0.0132014,0,0,0,0,0,0.0132014,0.0132014,0.0132014,0,0.0132014,0,0,0,0,0,0.0264028,0,0.0132014,0,0,0.0132014,0.0132014,0,0,0.0132014,0,0.0132014,0.066007,0,0,0,0,0.0924097,0,0.0132014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132014,0,0.066007,0,0,0,0.0132014,0,0.0132014,0,0.0132014,0,0,0,0,0,0,0.0264028,0.0396042,0.0264028,0,0,0,0,0,0.0264028,0,0.0264028,0,0,0,0,0,0,0,0,0,0.0132014,0,0,0,0.0396042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132014,0,0.0264028,0,0,0.0132014,0,0,0,0,0.0264028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132014,0,0,0,0,0,0,0,0.0132014,0,0,0,0,0.0396042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924097,0,0,0,0,0.0132014,0.0132014,0,0.0132014,0.0132014,0,0,0,0,0,0,0,0,0,0.0132014,0,0,0,0.0528056,0,0,0,0,0,0.0132014,0,0,0.0132014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132014,0,0,0.0264028,0.0396042,0,0,0.0132014,0,0,0,0,0.0132014,0,0,0,0,0.0132014,0.0132014,0,0,0,0,0,0,0,0.0264028,0,0.0396042,0,0,0,0,0,0,0,0,0.0132014,0.0132014,0,0,0,0,0.0264028,0,0,0,0.0264028,0,0,0,0,0,0,0.0132014,0,0,0,0,0,0,0,0,0.0132014,0,0.0132014,0,0.0132014,0,0,3
0,0,0,0,0,0,0.108312,0,0.0216625,0,0.0649875,0,0,0,0,0,0,0,0.151637,0,0,0.238287,0,0,0,0.25995,0,0.108312,0.0216625,0.0216625,0,0.238287,0,0,0,0,0,0,0.238287,0,0,0,0,0,0,0,0,0,0.043325,0.0216625,0,0,0.0649875,0.194962,0,0,0.0866499,0,0.0216625,0.108312,0,0,0.1733,0,0,0,0.0216625,0,0,0.0216625,0,0,0.0216625,0,0,0,0,0,0,0,0,0,0.0216625,0,0,0.151637,0.0866499,0,0,0.238287,0,0,0,0.0216625,0.043325,0.0216625,0.043325,0,0,0.043325,0,0.0216625,0.0216625,0,0,0,0,0.0216625,0.043325,0,0,0,0.108312,0.043325,0,0.0216625,0,0,0,0,0.0216625,0,0,0,0.0216625,0,0.108312,0,0.043325,0,0.043325,0.0649875,0.043325,0.043325,0,0.3466,0,0.0216625,0,0,0,0.216625,0,0,0.324937,0,0,0,0.151637,0,0,0.043325,0.108312,0,0,0,0,0,0.129975,0.0216625,0,0,0,0,0,0.0649875,0.0649875,0.0216625,0.043325,0,0,0,0,0.0216625,0.0216625,0,0,0,0,0,0,0,0.0649875,0,0,0,0.043325,0,0.0649875,0.0216625,0,0,0,0,0,0.043325,0,0,0,0,0.0216625,0,0,0,0,0.0649875,0,0,0,0.043325,0,0,0,0,0,0,0,0.108312,0,0,0,0,0,0,0.194962,0,0,0,0,0,0,0,0.0216625,0,0,0.043325,0.129975,0,0,0,0,0,0,0.0216625,0.043325,0,0.0216625,0.108312,0,0,0.0216625,0,0,0,0,0,0.0216625,0,0,0,0,0,0.0216625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043325,0,0,0,0,0,0,0,0,0,0,0,0.043325,0,0,0,0,0,0,0,0,0,0.0216625,0,0,0,0.043325,0,0.108312,0,0,0.0216625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216625,0,0,0,0.0649875,0,0.0216625,0,0,0,0.0216625,0,0,0,0.043325,0,0,0,0.0216625,0,0,0,0,0,0,0.0649875,0.0216625,0.0216625,0,0,0.043325,0,0,0,0,0.043325,0,5
0.0707992,0,0,0.0176998,0,0,0,0.318597,0,0.0707992,0.0353996,0.0353996,0.548694,0,0.212398,0.0176998,0,0,0,0,0.0176998,0,0.0176998,0,0.0176998,0,0,0.0707992,0.0353996,0,0,0,0.159298,0,0.0176998,0.088499,0,0,0,0.141598,0.0176998,0,0.0176998,0,0.265497,0.0353996,0.088499,0.0176998,0,0,0.088499,0,0.0176998,0,0,0.0353996,0.0176998,0,0.0176998,0,0,0,0,0,0.0176998,0,0,0,0,0.0176998,0.318597,0,0.0530994,0,0,0,0,0,0.0530994,0.0176998,0,0.0353996,0,0,0.0707992,0,0,0,0.0707992,0,0,0,0,0,0,0,0.0176998,0,0.0176998,0,0,0,0,0.0353996,0,0,0.0530994,0,0,0.0176998,0,0,0.0353996,0,0,0.0176998,0.0353996,0.0353996,0.0353996,0,0,0.0530994,0.0176998,0,0,0,0,0,0,0,0,0.212398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176998,0,0,0,0.0176998,0.0176998,0,0,0,0,0,0,0,0,0.0353996,0.0176998,0,0,0,0.0176998,0.0353996,0,0,0,0,0,0,0,0,0.0176998,0.0530994,0,0.0353996,0.0353996,0.265497,0,0,0,0,0,0,0.0707992,0.0176998,0,0.0353996,0,0,0,0,0,0,0,0,0,0,0.0176998,0,0.0530994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176998,0,0,0,0,0.0176998,0.0176998,0.0176998,0.0176998,0,0,0,0,0,0,0,0,0.159298,0,0,0,0.265497,0,0,0,0,0,0.0353996,0.0176998,0.0176998,0.0176998,0,0,0,0,0.0176998,0,0,0.0176998,0,0,0.0176998,0,0,0,0.0176998,0,0,0,0,0,0,0,0,0,0.0176998,0,0,0,0,0,0,0.0707992,0,0.0176998,0.0176998,0,0.0176998,0,0,0,0,0,0,0,0.088499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176998,0,0.0530994,0.0176998,0,0,0,0,0,0,0.0176998,0.0176998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176998,0,0,0,0,0,0,0.0176998,0,0,0,1
0.0474579,0,0,0,0,0,0,0,0,0.0474579,0,0,0,0,0,0,0,0,0.0474579,0,0.0474579,0,0,0,0,0,0,0.0949158,0,0,0,0,0,0,0.0474579,0,0,0,0,0.0474579,0.0474579,0,0,0,0,0.284747,0,0,0,0,0.0474579,0,0,0,0,0,0,0,0.0474579,0,0,0,0,0,0,0,0,0,0.0474579,0.0474579,0.0474579,0,0.0474579,0,0.0474579,0.142374,0,0,0,0,0,0,0,0,0,0,0,0.522037,0,0,0,0.0474579,0,0,0,0,0.0474579,0,0,0,0,0,0,0,0.0474579,0,0,0.237289,0,0.0474579,0,0,0,0.0474579,0,0,0,0,0,0.522037,0.0474579,0,0,0,0,0.0949158,0,0,0.0949158,0.0949158,0,0,0,0.0474579,0,0,0,0,0,0,0,0,0.0474579,0,0,0,0,0,0,0,0,0,0,0,0,0.0474579,0,0,0,0,0,0,0,0,0,0,0,0,0.142374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949158,0,0.0474579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474579,0,0,0,0,0,0,0,0,0,0,0,0.0474579,0,0.189832,0,0,0,0,0,0,0,0,0,0.142374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949158,0,0,0.0474579,0,0,0.0474579,0,0,0,0.0949158,0,0,0,0,0,0.142374,0,0,0,0,0,0,0.0474579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189832,0,0,0,0,0,0,0.0474579,0,0,0,0,0.0474579,0,0.0474579,0,0,0,0,0,0,0,0,0,0.0474579,0,0,0,0,0,0,0.0474579,0,0,0,0,0,0,0,0,0,0,0,0.0474579,0,0,0,0,0,0,0.0474579,0,0,0,0,0,0,0,2
0,0,0.506419,0,0,0.379815,0.090432,0,0.19895,0,0.0180864,0,0,0.307469,0,0.19895,0,0,0,0.0180864,0,0,0.0723456,0,0,0,0,0,0,0,0,0,0,0.0180864,0,0,0.0361728,0,0,0,0.0361728,0.19895,0,0.0361728,0,0,0,0,0.19895,0.0361728,0,0.144691,0,0,0.0361728,0.0361728,0.090432,0,0.0180864,0,0,0.090432,0,0,0,0.0361728,0.0180864,0,0,0.0180864,0,0,0,0.0542592,0.108518,0.0180864,0.126605,0,0,0.0542592,0.0361728,0,0,0,0,0,0.0361728,0,0.090432,0,0.0180864,0,0,0.0180864,0,0,0.0542592,0.162778,0.0180864,0.0542592,0,0,0.0361728,0,0.0361728,0,0.0180864,0.0180864,0,0.180864,0,0.0180864,0,0.0180864,0,0.0361728,0,0,0,0,0,0.0542592,0.0180864,0.0180864,0.0361728,0,0.0180864,0.0542592,0.0180864,0,0,0,0,0.0361728,0.0180864,0,0,0,0,0,0,0,0,0.0180864,0,0,0,0,0,0,0,0.0180864,0,0,0,0.0180864,0.0361728,0,0.0361728,0,0,0,0,0,0,0,0,0.0723456,0.0180864,0.0180864,0.0180864,0,0,0,0.0180864,0.162778,0,0,0,0,0.0180864,0,0,0,0.0361728,0,0.0180864,0.0361728,0.108518,0.0180864,0,0.0361728,0,0,0,0.0180864,0,0,0,0,0,0,0,0,0,0.0180864,0,0.0180864,0,0,0,0,0,0,0,0.0180864,0,0.0180864,0,0,0,0,0,0.0180864,0,0,0,0,0,0,0,0,0.0180864,0,0,0,0,0,0.0361728,0,0,0,0,0.0180864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180864,0,0,0,0,0,0,0,0,0,0,0,0.235123,0,0,0.0723456,0.0180864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126605,0,0,0.0180864,0,0,0.0180864,0,0,0,0,0,0,0.0361728,0,0,0,0,0,0,0,0,0,0,0.0180864,0,0.0180864,0,0,0.0542592,0,0,0,0,0,0,0.0180864,0,0,0,0,0,0.0180864,0.090432,0,0,0.0180864,0.0361728,0.0361728,0.0180864,0,0,0,0.0180864,0,0,0,0,0.0180864,0,0,0,0.0180864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.130884,0,0,0,0.196326,0,0,0,0,0.556257,0.163605,0,0,0,0.098163,0,0,0,0.130884,0,0.032721,0,0,0.032721,0,0,0,0.196326,0,0.065442,0,0,0,0,0,0.130884,0,0.130884,0,0,0.032721,0,0.098163,0,0,0.196326,0.032721,0,0,0,0,0,0,0.098163,0,0.32721,0.032721,0.032721,0.032721,0,0,0,0,0,0,0,0,0,0,0.032721,0,0,0,0.032721,0,0,0,0,0,0,0,0,0,0,0,0,0.032721,0,0.163605,0,0,0.196326,0,0,0,0,0,0,0.065442,0,0,0,0,0.065442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261768,0,0,0,0,0.032721,0,0,0,0,0,0.032721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065442,0,0,0.032721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196326,0,0,0,0,0,0,0,0.032721,0,0,0,0,0,0,0,0,0.065442,0,0,0,0,0,0,0,0,0,0.098163,0,0,0.032721,0.032721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130884,0,0,0,0,0,0,0,0.032721,0.032721,0,0,0.065442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032721,0.032721,0,0,0,0,0,0.065442,0,0,0,0,0.032721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032721,0,0.098163,0,0,0,0,0.032721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032721,0,0,0,0.229047,0.032721,0,0,0,0.032721,0,0,0,0,0,0,0,0,0,0,0,0,0.130884,0,0,0,0,0,0,0,0,0,0,0.032721,0,0,0,0,0,0,0,0,0,0.032721,0,0,0.032721,0,0,0,0,0,0,2
0,0,0.519584,0.039968,0,0.319744,0.039968,0.019984,0.19984,0,0,0,0,0.39968,0.019984,0.119904,0,0,0.019984,0.0599521,0,0,0,0,0,0,0.019984,0,0,0.019984,0,0,0,0.0599521,0,0,0.179856,0,0,0,0.039968,0.0799361,0,0.0999201,0,0,0,0,0.219824,0.0999201,0,0.219824,0.019984,0.039968,0.119904,0.019984,0.019984,0,0.019984,0,0,0.119904,0,0,0,0.119904,0,0,0,0.039968,0,0,0,0.039968,0.119904,0,0.0599521,0,0,0.019984,0,0,0.0799361,0,0,0.019984,0.039968,0,0,0,0.0599521,0,0,0,0,0,0.019984,0.019984,0,0,0,0,0,0,0.019984,0.019984,0,0.019984,0,0.039968,0,0,0.019984,0,0.019984,0.019984,0,0,0,0,0,0,0,0,0,0,0.019984,0.039968,0,0,0,0,0,0,0.039968,0,0,0,0.019984,0,0.039968,0,0,0.019984,0,0,0,0,0,0,0,0,0,0,0,0.039968,0.0599521,0,0.019984,0,0,0,0,0,0,0,0,0.039968,0.019984,0.039968,0,0,0,0,0.019984,0.039968,0,0,0,0,0.039968,0,0,0.019984,0,0,0.019984,0.039968,0.119904,0,0,0.019984,0.019984,0.259792,0,0,0,0,0.019984,0,0,0,0,0,0,0.039968,0.019984,0.039968,0,0,0,0,0,0,0.019984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599521,0,0.039968,0,0,0,0,0.019984,0,0,0.019984,0,0,0,0.039968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039968,0.019984,0,0,0,0,0,0.039968,0.019984,0,0,0,0,0,0,0,0,0.019984,0,0,0,0,0,0,0,0.0799361,0,0,0.019984,0,0.019984,0,0,0,0,0,0,0,0.019984,0,0.0599521,0,0,0,0,0,0,0,0,0,0,0,0,0.019984,0,0,0,0.019984,0.019984,0,0.019984,0,0,0.139888,0,0,0,0,0,0,0.039968,0,0,0,0,0,0,0,0,0,0,0.039968,0,0,0,0,0,0,0,0,0,0,0,0.019984,0.019984,0.039968,0,0,0,0,0,0.039968,0,0,3
0,0,0,0,0,0,0.0774693,0.309877,0.058102,0,0.0387347,0.154939,0.29051,0,0.174306,0,0,0,0.0387347,0,0,0,0.058102,0,0,0,0,0,0.058102,0,0,0,0.0387347,0,0,0.522918,0,0,0.0387347,0,0.0193673,0,0.464816,0.058102,0.135571,0.0193673,0,0,0.0193673,0.0193673,0,0,0.058102,0,0,0.0387347,0,0,0.0193673,0,0,0,0,0,0,0,0,0,0,0.0193673,0.174306,0,0,0,0,0.0193673,0,0,0.135571,0,0,0.116204,0,0,0.135571,0,0.0193673,0,0,0,0,0,0.0193673,0.058102,0,0,0,0,0.0193673,0,0,0,0.0193673,0.0387347,0.0193673,0,0.0774693,0,0,0,0,0.0193673,0.0387347,0,0,0.0193673,0.0968367,0,0.0968367,0,0.0387347,0.135571,0,0.0774693,0,0,0,0.0387347,0,0,0,0,0,0,0.0387347,0,0,0,0.0193673,0,0,0,0,0,0,0.0387347,0,0.0193673,0,0.0387347,0,0,0,0,0,0,0,0,0,0.0193673,0,0,0,0,0.0387347,0,0,0,0,0.0387347,0,0,0.0387347,0.0193673,0,0,0,0,0,0,0.058102,0.0193673,0,0.0193673,0,0,0,0.058102,0,0,0,0,0,0.0193673,0,0,0,0,0,0.0193673,0,0,0.0193673,0.0387347,0,0,0,0,0.058102,0,0,0,0.0387347,0,0,0,0.0193673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387347,0,0,0,0.058102,0,0,0,0,0.0193673,0,0,0,0,0,0,0,0,0,0,0.0387347,0,0,0,0,0,0,0,0,0,0.058102,0.0968367,0.0193673,0,0,0,0,0,0,0,0,0,0.116204,0,0.0193673,0,0,0,0,0,0,0,0,0,0,0,0.0193673,0,0,0,0,0,0.0193673,0,0.0193673,0,0,0,0,0,0.0774693,0.0193673,0,0,0,0,0,0,0.0193673,0,0,0,0,0,0,0,0,0.0387347,0,0,0,0.0193673,0,0,0.0193673,0,0,0,0,0,0,0,0,0,0,0,0.0193673,0,0,0,0,0,0,0,0,0.0774693,0,0,0,0,0,0,0,0.0193673,0,0.0193673,0,0,0.0193673,0.0193673,0,0,0,0,0,0,0,0.0193673,0,0,0,0,0,0,0,0.0193673,0,0,0,0,0,0.0193673,0,0.058102,0.0193673,0,0,0,1
0.531251,0.259974,0,0.553858,0.0113032,0,0.0113032,0,0,0,0.0791226,0,0,0,0.0226064,0,0.0226064,0,0.0904258,0,0.0226064,0,0,0,0.124335,0,0.158245,0.0226064,0,0.271277,0,0,0,0,0,0,0.0904258,0.0113032,0,0.0226064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904258,0,0.0565161,0.0226064,0,0,0.0452129,0,0.0791226,0,0,0,0,0.0113032,0.0226064,0,0.101729,0.0339097,0,0,0.0226064,0,0,0,0,0,0,0,0.248671,0,0,0,0,0,0,0.0226064,0,0,0,0,0.0113032,0,0,0.0791226,0.0226064,0,0.101729,0.0565161,0,0,0.0565161,0,0,0,0.0113032,0.0339097,0,0,0.0113032,0,0.0113032,0,0,0,0,0,0,0,0.0113032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113032,0,0,0,0,0,0.0113032,0.0339097,0.0226064,0,0,0.0113032,0,0,0,0,0,0,0,0,0.0339097,0,0,0,0,0.0226064,0,0,0,0,0,0,0,0,0,0,0,0,0.0113032,0,0,0.0113032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113032,0,0,0,0,0.0113032,0,0,0,0.0113032,0,0,0,0,0.0113032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226064,0,0.0113032,0,0.0226064,0,0,0,0,0,0,0,0,0,0.0113032,0,0,0.0113032,0,0,0,0,0.0113032,0.0339097,0,0.192155,0,0.0452129,0,0,0,0,0,0,0,0.0565161,0,0,0,0.0226064,0,0,0.0113032,0,0,0,0,0,0,0.0113032,0,0.0113032,0,0,0,0,0.0226064,0,0,0,0,0.0339097,0,0.0226064,0,0.0113032,0,0,0.0113032,0,0,0,0,0.0113032,0.0113032,0,0,0,0.0113032,0,0,0,0,0.0226064,0,0.0226064,0.124335,0,0,0,0.0226064,0,0,0,0,0,0,0,0.0113032,0.0113032,0,0,0,0,0,0.0113032,0,0,0.0226064,0.0113032,0,0,0,0,0,0,0,0,0.0226064,0.0452129,0,0,0,0,0,0,0,0,0,0.0113032,0,0.0226064,0,0,0,0.0452129,0,0,0,0.0113032,0.0226064,0.0791226,0,0,0,0,0,0,0,0,0,0,0,0.0113032,0,0,0,0,0,4
