0,0,0,1,0,0,66.580345,14.971447,172,33.290173,14.971447,-44.501896,0.22425807,0,-1,59.060898,3.123225,172,33.290173,-14.971447,-44.501896,0,0,-1,59.060898,3.2907763,172,-33.290173,14.971447,-44.501896,0,0,-1,59.060898,3.1521735,176,-33.290173,-14.971447,-44.501896,0.21154615,0,-1,59.060898,3.0550132,175,49.888733,0,31.57001,1,0,1,46.940735,5.808313,177,66.4873,0,48.16857,1,-0.45216292,0,19.61433,4.6697454,173,-43.79262,0,0,-1,-0.07541693,-0.726054,22.787724,0.73854005,174,4
0,0,0,1,0,0,23.729954,5.9441767,175,11.864977,5.9441767,-12.24017,0.8176603,0,-1,12.591986,1.0885637,171,11.864977,-5.9441767,-12.24017,0,0,-1,12.591986,0.97984713,175,-11.864977,5.9441767,-12.24017,0,0,-1,12.591986,0.908824,172,-11.864977,-5.9441767,-12.24017,0.52239805,0,-1,12.591986,0.98786217,175,14.71188,0,5.9441767,1,0,1,5.6938066,2.3733432,175,17.558784,0,5.9441767,1,-0.4983414,0,11.416757,2.8985534,174,-16.380915,0,0,-1,0.070955336,-0.29243022,7.3490396,0.27818483,175,1
0,0,0,1,0,0,18.008621,3.4122481,175,9.004311,3.4122481,-6.7413445,0.5974518,0,-1,6.658193,0.61630535,174,9.004311,-3.4122481,-6.7413445,0,0,-1,6.658193,0.5808908,174,-9.004311,3.4122481,-6.7413445,0,0,-1,6.658193,0.6146098,174,-9.004311,-3.4122481,-6.7413445,0.6092528,0,-1,6.658193,0.7032022,173,10.857355,0,3.4122481,1,0,1,3.7060897,1.9821154,174,12.710401,0,3.4122481,1,-0.038137227,0,4.029361,1.781911,175,-1.6337433,0,0,-1,0.1886782,-0.034060135,16.374878,0.62006956,175,2
0,0,0,1,0,0,24.376764,6.579775,173,12.188382,6.579775,-13.557116,0.44779897,0,-1,13.954682,0.9310161,174,12.188382,-6.579775,-13.557116,0,0,-1,13.954682,1.0027044,176,-12.188382,6.579775,-13.557116,0,0,-1,13.954682,1.0209184,174,-12.188382,-6.579775,-13.557116,0.4342219,0,-1,13.954682,1.0123503,173,15.032504,0,6.579775,1,0,1,5.6882434,2.3365672,175,17.876625,0,6.579775,1,0.52811384,0,11.06964,3.1688986,175,-17.430178,0,0,-1,-0.35553962,0.1802249,6.946586,0.29468912,174,1
0,0,0,1,0,0,66.69976,15.82694,172,33.34988,15.82694,-48.611122,0.24081817,0,-1,65.56837,3.5479622,175,33.34988,-15.82694,-48.611122,0,0,-1,65.56837,2.587027,174,-33.34988,15.82694,-48.611122,0,0,-1,65.56837,2.9854097,172,-33.34988,-15.82694,-48.611122,0.38874835,0,-1,65.56837,2.5955415,174,51.81087,0,34.28793,1,0,1,52.207684,6.7554665,174,70.271866,0,52.74892,1,0.1424081,0,19.898237,4.2209606,174,-45.288925,0,0,-1,-0.44538814,-0.53173625,21.410837,0.5594016,175,4
0,0,0,1,0,0,69.239655,15.38167,175,34.619827,15.38167,-46.814667,0.17249493,0,-1,62.86599,2.634634,178,34.619827,-15.38167,-46.814667,0,0,-1,62.86599,3.1983826,170,-34.619827,15.38167,-46.814667,0,0,-1,62.86599,3.144929,173,-34.619827,-15.38167,-46.814667,0.15684423,0,-1,62.86599,3.4261255,178,52.414246,0,33.176086,1,0,1,50.322613,6.267864,178,70.208664,0,50.970505,1,0.05250472,0,20.992142,4.3865585,175,-48.02599,0,0,-1,-0.3403421,-0.30030364,21.213665,0.7050018,175,4
0,0,0,1,0,0,26.086449,6.402495,174,13.043224,6.402495,-12.272797,0.36909533,0,-1,11.740604,1.0786481,175,13.043224,-6.402495,-12.272797,0,0,-1,11.740604,0.9135176,170,-13.043224,6.402495,-12.272797,0,0,-1,11.740604,1.1691167,172,-13.043224,-6.402495,-12.272797,0.5923463,0,-1,11.740604,0.98049414,174,15.634348,0,6.402495,1,0,1,5.182248,2.4717488,175,18.225471,0,6.402495,1,-0.08954635,0,11.675325,2.8877902,174,-19.255527,0,0,-1,0.03391981,-0.5433297,6.83092,0.20745839,174,1
0,0,0,1,0,0,59.563454,13.791324,174,29.781727,13.791324,-34.320034,0.0865389,0,-1,41.05742,3.228161,177,29.781727,-13.791324,-34.320034,0,0,-1,41.05742,2.8746815,170,-29.781727,13.791324,-34.320034,0,0,-1,41.05742,2.6256068,174,-29.781727,-13.791324,-34.320034,0.273119,0,-1,41.05742,3.095659,174,34.721004,-13.791324,18.730602,1,0,1,13.968281,6.073067,175,39.660286,0,23.66988,1,-0.08098935,0,20.274977,4.9245768,176,-30.197939,0,0,-1,0.12644154,-0.37276655,29.365515,1.2836047,175,3
0,0,0,1,0,0,16.831896,3.6881716,175,8.415948,3.6881716,-7.1369867,0.72137874,0,-1,6.89763,0.4973142,177,8.415948,-3.6881716,-7.1369867,0,0,-1,6.89763,0.5008408,170,-8.415948,3.6881716,-7.1369867,0,0,-1,6.89763,0.5915278,174,-8.415948,-3.6881716,-7.1369867,0.7743565,0,-1,6.89763,0.5501833,173,9.95586,0,3.6881716,1,0,1,3.0798235,2.169225,175,11.495771,0,3.6881716,1,0.9960023,0,3.9254375,2.3397088,177,-2.4354544,0,0,-1,0.08452934,-0.40329283,14.396441,0.4567127,172,2
0,0,0,1,0,0,18.297926,3.326495,175,9.148963,3.326495,-7.2991667,0.74557275,0,-1,7.945344,0.6333558,174,9.148963,-3.326495,-7.2991667,0,0,-1,7.945344,0.56194943,177,-9.148963,3.326495,-7.2991667,0,0,-1,7.945344,0.6204434,174,-9.148963,-3.326495,-7.2991667,0.5273632,0,-1,7.945344,0.6225418,175,10.4433155,0,3.326495,1,0,1,2.5887058,1.9952195,176,11.737669,0,3.326495,1,-0.27094617,0,3.9810336,2.277454,171,-2.6880512,0,0,-1,-0.39831242,-0.14817584,15.609875,0.4922639,177,2
0,0,0,1,0,0,21.3491,3.899594,177,10.67455,3.899594,-7.2193832,0.1723454,0,-1,6.639578,0.68612236,175,10.67455,-3.899594,-7.2193832,0,0,-1,6.639578,0.60049134,170,-10.67455,3.899594,-7.2193832,0,0,-1,6.639578,0.53335977,175,-10.67455,-3.899594,-7.2193832,0.19268505,0,-1,6.639578,0.58302087,177,12.099168,0,3.899594,1,0,1,2.8492362,1.9106963,176,13.523787,0,3.899594,1,0.1585517,0,4.6093807,1.9028594,179,-10.60314,0,0,-1,-0.37644994,-0.1283214,10.74596,0.37694585,174,2
0,0,0,1,0,0,68.2643,13.527687,177,34.13215,13.527687,-45.225098,0.44753346,0,-1,63.394825,3.144648,174,34.13215,-13.527687,-45.225098,0,0,-1,63.394825,3.1785405,174,-34.13215,13.527687,-45.225098,0,0,-1,63.394825,3.1620183,175,-34.13215,-13.527687,-45.225098,0.21173535,0,-1,63.394825,3.7403908,173,51.83049,0,31.22603,1,0,1,50.05092,7.6974196,174,69.52884,0,48.924374,1,0.9896852,0,20.86734,4.991249,175,-45.628227,0,0,-1,0.11240366,-0.41408366,22.636068,0.9247525,175,4
0,0,0,1,0,0,66.15262,15.639652,174,33.07631,15.639652,-48.32395,0.23259228,0,-1,65.3686,3.3982575,177,33.07631,-15.639652,-48.32395,0,0,-1,65.3686,2.4205258,173,-33.07631,15.639652,-48.32395,0,0,-1,65.3686,2.643728,177,-33.07631,-15.639652,-48.32395,0.48975387,0,-1,65.3686,3.3904023,173,49.758987,0,32.32233,1,0,1,47.178616,6.5814457,177,66.441666,0,49.00501,1,-0.62503624,0,19.891268,5.4049087,174,-44.317398,0,0,-1,0.14953688,-0.7613287,21.835222,0.6409509,177,4
0,0,0,1,0,0,20.844316,4.2229047,177,10.422158,4.2229047,-6.26952,0.5354899,0,-1,4.09323,0.6357935,177,10.422158,-4.2229047,-6.26952,0,0,-1,4.09323,0.60287166,177,-10.422158,4.2229047,-6.26952,0,0,-1,4.09323,0.5868514,177,-10.422158,-4.2229047,-6.26952,0.4634939,0,-1,4.09323,0.5768809,174,11.840234,0,4.2229047,1,0,1,2.8361506,1.867008,175,13.258308,0,4.2229047,1,0.48654962,0,4.336283,2.0657933,171,-4.7856197,0,0,-1,-0.2281307,-0.091523886,16.058697,0.505147,178,2
0,0,0,1,0,0,55.28889,11.977948,176,27.644445,11.977948,-32.147778,0.18319729,0,-1,40.339657,3.1734364,174,27.644445,-11.977948,-32.147778,0,0,-1,40.339657,2.6619573,173,-27.644445,11.977948,-32.147778,0,0,-1,40.339657,2.1708348,174,-27.644445,-11.977948,-32.147778,0.14345331,0,-1,40.339657,2.6822498,174,32.072083,-11.977948,16.405584,1,0,1,12.521355,5.897264,173,36.499718,0,20.833221,1,-0.12191281,0,18.958054,5.786075,174,-22.572472,0,0,-1,-0.29533547,-0.93550205,32.71642,1.4517998,175,3
0,0,0,1,0,0,66.81918,14.413048,177,33.40959,14.413048,-47.111244,0.26563928,0,-1,65.39639,2.6029143,174,33.40959,-14.413048,-47.111244,0,0,-1,65.39639,2.6828203,173,-33.40959,14.413048,-47.111244,0,0,-1,65.39639,3.472176,174,-33.40959,-14.413048,-47.111244,0.18675864,0,-1,65.39639,3.0990129,174,51.95945,0,32.962906,1,0,1,52.458992,7.1512003,174,70.50931,0,51.51276,1,0.5218518,0,19.913631,4.6025953,170,-46.127056,0,0,-1,-0.1641851,-0.73585916,20.692127,0.7510597,172,4
0,0,0,1,0,0,18.81747,3.4716039,176,9.408735,3.4716039,-6.843577,0.44451228,0,-1,6.743946,0.5789291,177,9.408735,-3.4716039,-6.843577,0,0,-1,6.743946,0.6377234,175,-9.408735,3.4716039,-6.843577,0,0,-1,6.743946,0.5861556,175,-9.408735,-3.4716039,-6.843577,0.52182436,0,-1,6.743946,0.6412512,175,10.717706,0,3.4716039,1,0,1,2.617941,1.9935288,170,12.026676,0,3.4716039,1,0.648687,0,4.126936,2.137817,174,-4.385067,0,0,-1,0.14268276,-0.57953525,14.432404,0.4386661,176,2
0,0,0,1,0,0,27.443825,6.5435205,176,13.721912,6.5435205,-12.0798435,0.49255842,0,-1,11.072646,0.8375971,171,13.721912,-6.5435205,-12.0798435,0,0,-1,11.072646,0.97766334,175,-13.721912,6.5435205,-12.0798435,0,0,-1,11.072646,1.1125147,172,-13.721912,-6.5435205,-12.0798435,0.61112046,0,-1,11.072646,0.9807773,176,16.514933,0,6.5435205,1,0,1,5.5860415,2.8974776,173,19.307953,0,6.5435205,1,-0.035762995,0,11.224224,3.0341623,176,-20.372578,0,0,-1,-0.22354093,-0.40036315,7.071248,0.37054795,175,1
0,0,0,1,0,0,18.441565,3.6867678,172,9.220782,3.6867678,-7.0277586,0.52883714,0,-1,6.681981,0.60143125,174,9.220782,-3.6867678,-7.0277586,0,0,-1,6.681981,0.62864643,172,-9.220782,3.6867678,-7.0277586,0,0,-1,6.681981,0.5288335,171,-9.220782,-3.6867678,-7.0277586,0.57657814,0,-1,6.681981,0.5111067,177,10.779096,0,3.6867678,1,0,1,3.1166272,2.2393198,172,12.33741,0,3.6867678,1,0.26139438,0,3.9632726,2.273981,175,-6.0934563,0,0,-1,-0.15802675,-0.014590234,12.348108,0.39294168,177,2
0,0,0,1,0,0,15.520699,3.587227,172,7.7603493,3.587227,-7.527444,0.40193173,0,-1,7.880434,0.6021991,173,7.7603493,-3.587227,-7.527444,0,0,-1,7.880434,0.5625671,175,-7.7603493,3.587227,-7.527444,0,0,-1,7.880434,0.583193,174,-7.7603493,-3.587227,-7.527444,0.6125944,0,-1,7.880434,0.68007636,175,9.177197,0,3.587227,1,0,1,2.8336968,1.9190946,172,10.594046,0,3.587227,1,-0.5546089,0,4.461812,2.0025496,174,-2.3358345,0,0,-1,-0.11040785,-0.55922306,13.184864,0.5228494,174,2
0,0,0,1,0,0,18.73166,3.4281473,175,9.36583,3.4281473,-6.744259,0.6055053,0,-1,6.632223,0.71873295,175,9.36583,-3.4281473,-6.744259,0,0,-1,6.632223,0.6465539,172,-9.36583,3.4281473,-6.744259,0,0,-1,6.632223,0.5527797,174,-9.36583,-3.4281473,-6.744259,0.27041215,0,-1,6.632223,0.5141767,175,11.033361,0,3.4281473,1,0,1,3.3350625,2.0952759,174,12.700893,0,3.4281473,1,0.07923156,0,4.0887346,1.7970994,177,-8.652072,0,0,-1,-0.25803745,-0.10437157,10.079589,0.48001435,176,2
0,0,0,1,0,0,17.100267,4.1654105,175,8.550134,4.1654105,-7.5393596,0.55754155,0,-1,6.747898,0.62735856,176,8.550134,-4.1654105,-7.5393596,0,0,-1,6.747898,0.53898835,174,-8.550134,4.1654105,-7.5393596,0,0,-1,6.747898,0.703367,173,-8.550134,-4.1654105,-7.5393596,0.566004,0,-1,6.747898,0.71809816,175,9.984557,0,4.1654105,1,0,1,2.8688467,1.9492729,175,11.418981,0,4.1654105,1,-0.910829,0,4.5680485,1.9821825,172,-3.4841604,0,0,-1,0.0405664,-0.53787327,13.616107,0.4292473,176,2
0,0,0,1,0,0,20.255688,3.904245,174,10.127844,3.904245,-6.7686653,0.5576056,0,-1,5.7288404,0.57034653,173,10.127844,-3.904245,-6.7686653,0,0,-1,5.7288404,0.56735706,177,-10.127844,3.904245,-6.7686653,0,0,-1,5.7288404,0.67732245,175,-10.127844,-3.904245,-6.7686653,0.93568516,0,-1,5.7288404,0.6224514,177,11.385012,0,3.904245,1,0,1,2.5143354,2.068671,174,12.6421795,0,3.904245,1,-0.056471914,0,4.1461797,2.106909,175,-8.554908,0,0,-1,0.13890472,0.52234626,11.70078,0.49779972,179,2
0,0,0,1,0,0,18.18945,3.6775334,173,9.094725,3.6775334,-7.661741,0.48856372,0,-1,7.968415,0.5647253,177,9.094725,-3.6775334,-7.661741,0,0,-1,7.968415,0.7180811,174,-9.094725,3.6775334,-7.661741,0,0,-1,7.968415,0.5792636,174,-9.094725,-3.6775334,-7.661741,0.57960236,0,-1,7.968415,0.6193741,177,10.579763,0,3.6775334,1,0,1,2.970078,2.1268978,172,12.064802,0,3.6775334,1,0.073616415,0,3.5877903,1.9607016,174,-3.0581312,0,0,-1,-0.05101545,-0.26166898,15.131318,0.51979035,170,2
0,0,0,1,0,0,20.020535,3.4211285,174,10.010267,3.4211285,-6.413766,0.5169874,0,-1,5.9852753,0.58227754,174,10.010267,-3.4211285,-6.413766,0,0,-1,5.9852753,0.45956331,174,-10.010267,3.4211285,-6.413766,0,0,-1,5.9852753,0.5690099,170,-10.010267,-3.4211285,-6.413766,0.31762516,0,-1,5.9852753,0.50831133,173,11.902847,0,3.4211285,1,0,1,3.7851596,1.7060211,177,13.795427,0,3.4211285,1,-0.06769,0,4.1265697,1.9140257,175,-5.7532415,0,0,-1,0.2142942,0.07734561,14.267293,0.36040556,175,2
0,0,0,1,0,0,65.6522,12.960732,175,32.8261,12.960732,-45.08798,0.21191846,0,-1,64.25449,3.4201932,176,32.8261,-12.960732,-45.08798,0,0,-1,64.25449,2.8255794,175,-32.8261,12.960732,-45.08798,0,0,-1,64.25449,2.8646414,171,-32.8261,-12.960732,-45.08798,0.26607412,0,-1,64.25449,2.4525323,178,49.815838,0,29.95047,1,0,1,48.04698,5.8833117,175,66.80557,0,46.94021,1,-0.1165479,0,21.828371,5.1865587,172,-44.56806,0,0,-1,0.42319608,-0.10110319,21.084135,0.5552131,174,4
0,0,0,1,0,0,55.680363,14.451798,177,27.840181,14.451798,-35.328293,0.47679937,0,-1,41.75299,2.7391627,174,27.840181,-14.451798,-35.328293,0,0,-1,41.75299,2.6544867,176,-27.840181,14.451798,-35.328293,0,0,-1,41.75299,2.9740422,178,-27.840181,-14.451798,-35.328293,0.23917025,0,-1,41.75299,3.0723684,173,32.666626,-14.451798,19.278242,1,0,1,13.649181,5.8697133,172,37.49307,0,24.104685,1,0.45676494,0,20.251186,5.4571066,172,-25.253414,0,0,-1,-0.9556281,-0.59357005,30.426949,1.6172268,174,3
0,0,0,1,0,0,24.476316,7.199834,170,12.238158,7.199834,-14.213506,0.09672399,0,-1,14.027344,0.99838567,178,12.238158,-7.199834,-14.213506,0,0,-1,14.027344,1.0246414,177,-12.238158,7.199834,-14.213506,0,0,-1,14.027344,1.0355079,174,-12.238158,-7.199834,-14.213506,0.35337597,0,-1,14.027344,1.0877337,176,14.943259,0,7.199834,1,0,1,5.410202,2.1636024,174,17.648361,0,7.199834,1,-0.1602301,0,11.36482,3.2592049,174,-17.4595,0,0,-1,-0.39999697,0.06775105,7.016818,0.35004473,175,1
0,0,0,1,0,0,23.467018,7.405763,175,11.733509,7.405763,-14.13484,0.40124816,0,-1,13.458153,0.935037,174,11.733509,-7.405763,-14.13484,0,0,-1,13.458153,1.0997819,172,-11.733509,7.405763,-14.13484,0,0,-1,13.458153,0.97638893,175,-11.733509,-7.405763,-14.13484,0.55124587,0,-1,13.458153,0.97752905,174,14.502686,0,7.405763,1,0,1,5.5383525,2.563486,172,17.271862,0,7.405763,1,-0.67703736,0,12.359598,2.9546041,171,-16.476433,0,0,-1,0.3587439,0.3238629,6.9905853,0.39821476,176,1
0,0,0,1,0,0,67.00569,12.538383,174,33.502846,12.538383,-44.490345,0.2955079,0,-1,63.903927,2.9441628,172,33.502846,-12.538383,-44.490345,0,0,-1,63.903927,3.1327038,174,-33.502846,12.538383,-44.490345,0,0,-1,63.903927,3.1620307,174,-33.502846,-12.538383,-44.490345,0.23559669,0,-1,63.903927,2.8919542,178,51.25192,0,30.287457,1,0,1,50.194378,7.965348,174,69.00099,0,48.03653,1,0.13860565,0,21.042862,4.405809,176,-43.412605,0,0,-1,0.07262769,-0.4749653,23.593084,0.6586966,174,4
